uri,place_id,attested_form,romanized_form_1,romanized_form_2,romanized_form_3,entidad_buscada,geometry_wkt,geometry_wkt_polygon
https://pleiades.stoa.org/places/118919/castra-quintana,118919,Castra Quintana,Castra Quintana,,,Castra,POINT (13.078749 48.669403),
https://pleiades.stoa.org/places/118919/castra-quintana,118919,Castra Quintana,Castra Quintana,,,Castra,POINT (13.079903 48.668525),
https://pleiades.stoa.org/places/118542/castra-ad-lunam,118542,Castra Ad Lunam,Castra Ad Lunam,,,Castra,,
https://pleiades.stoa.org/places/118542/ad-lunam,118542,Adlvnam,Ad Lunam,,,Luna,,
https://pleiades.stoa.org/places/118551/Alba-M,118551,,Alba,,,Alba,,
https://pleiades.stoa.org/places/114775/dolucensis-vicus,114775,,Dolucensis Vicus,,,Vicus,,
https://pleiades.stoa.org/places/114801/vicus-helena,114801,,Vicus Helena,,,Vicus,,
https://pleiades.stoa.org/places/113543066/name.2016-11-23.5636011674,113543066,Solucar Albayda,Solucar Albayda,,,Alba,POINT (-6.1650572 37.425499),
https://pleiades.stoa.org/places/113543066/name.2016-11-23.6498914882,113543066,Albaida del Aljarafe,Albaida del Aljarafe,,,Alba,POINT (-6.1650572 37.425499),
https://pleiades.stoa.org/places/187447/larice,187447,,Larice,,,Lari,POINT (13.309025 46.4083337),
https://pleiades.stoa.org/places/187386/forum-iulii,187386,,Forum Iulii,,,Forum,POINT (13.434992 46.090625),
https://pleiades.stoa.org/places/187386/forum-iulii,187386,,Forum Iulii,,,Forum,POINT (13.431685 46.093107),
https://pleiades.stoa.org/places/187288/appianum,187288,,Appianum,,,Appia,POINT (11.258845 46.45583),
https://pleiades.stoa.org/places/187256/ad-rhenum,187256,,Ad Rhenum,,,Rhenum,POINT (9.589648 47.466764),
https://pleiades.stoa.org/places/187273/alpes-tridentinae,187273,,Alpes Tridentinae,,,Alpes,,"POLYGON ((11 46, 12 46, 12 47, 11 47, 11 46))"
https://pleiades.stoa.org/places/187269/alpes-carnicae,187269,,Alpes Carnicae,,,Alpes,,
https://pleiades.stoa.org/places/187272/alpes-raeticae,187272,,Alpes Raeticae,,,Alpes,POINT (9.9080521 46.3824278),"POLYGON ((8 46, 9 46, 9 47, 8 47, 8 46))"
https://pleiades.stoa.org/places/187563/summus-vicus,187563,,Summus Vicus,,,Vicus,POINT (10.353903 46.166421),
https://pleiades.stoa.org/places/188321148/foro-civile,188321148,,Foro civile,,,Foro,,
https://pleiades.stoa.org/places/188321148/forum,188321148,,Forum,,,Forum,,
https://pleiades.stoa.org/places/188321148/foro-etrusco,188321148,,Foro etrusco,,,Foro,,
https://pleiades.stoa.org/places/188321148/name.2015-06-02.6693670148,188321148,,Foro,,,Foro,,
https://pleiades.stoa.org/places/188321148/foro-maggiore,188321148,,Foro maggiore,,,Foro,,
https://pleiades.stoa.org/places/140546/le-canet-port-sainte-foy-et-ponchapt,140546,,Le Canet,Port-Sainte-Foy-et-Ponchapt,,Cane,POINT (0.190857 44.827131),
https://pleiades.stoa.org/places/148032/campi-lapidei,148032,,Campi Lapidei,,,Campi,,
https://pleiades.stoa.org/places/148081/forum-domitii,148081,,Forum Domitii,,,Forum,POINT (3.692307 43.515715),
https://pleiades.stoa.org/places/148036/forum-neronis,148036,,Forum Neronis,,,Forum,POINT (5.047556 44.052059),
https://pleiades.stoa.org/places/148121/forum-neronis,148121,,Forum Neronis,,,Forum,POINT (3.323529 43.730407),
https://pleiades.stoa.org/places/148121/forum-neronis,148121,,Forum Neronis,,,Forum,POINT (3.323931 43.730344),
https://pleiades.stoa.org/places/148161/loupian-roman-villa,148161,Loupian Roman Villa,Loupian Roman Villa,,,Roma,POINT (3.6143 43.4401),
https://pleiades.stoa.org/places/148168/rhodanus,148168,Rhodanus,Rhodanus,,,Rhodanus,POINT (4.845556 43.330833),
https://pleiades.stoa.org/places/148168/rhodanus,148168,Rhodanus,Rhodanus,,,Rhodanus,POINT (8.376333 46.572),
https://pleiades.stoa.org/places/148228/vaison-la-romaine,148228,,Vaison-la-Romaine,,,Roma,POINT (5.07397 44.24102),
https://pleiades.stoa.org/places/148228/vaison-la-romaine,148228,,Vaison-la-Romaine,,,Roma,POINT (5.074644 44.238242),
https://pleiades.stoa.org/places/148211/taurus,148211,,Taurus,,,Taurus,,
https://pleiades.stoa.org/places/142942974/campi-cauchi,142942974,,Campi Cauchi,,,Campi,,
https://pleiades.stoa.org/places/1332/thessalia,1332,,Thessalia,,,Thessalia,,
https://pleiades.stoa.org/places/130769474/agalma-tes-hugieias-athenas,130769474,ἄγαλμα τῆς Ὑγιείας Ἀθηνᾶς,ágalma tês Hugieías Athenâs,agalma tes Hygieias Athenas,,Athenas,POINT (23.72533 37.97165),
https://pleiades.stoa.org/places/136366606/roman-amphitheatre-el-djem,136366606,Roman Amphitheatre El Djem,Roman Amphitheatre El Djem,,,Roma,POINT (10.706939 35.29639),
https://pleiades.stoa.org/places/138420/liger,138420,Liger,Liger,,,Liger,,
https://pleiades.stoa.org/places/138262/campaniacum,138262,,Campaniacum,,,Campania,POINT (0.912631 45.709358),
https://pleiades.stoa.org/places/138597/solemniacum,138597,,Solemniacum,,,Solem,POINT (1.275075 45.75456),
https://pleiades.stoa.org/places/127942630/alfar-romano-de-cartuja,127942630,Alfar Romano de Cartuja,Alfar Romano de Cartuja,,,Roma,,
https://pleiades.stoa.org/places/12766857/teatro-romano-benevento,12766857,Teatro Romano Benevento,Teatro Romano Benevento,,,Roma,POINT (14.7714953 41.1305702),
https://pleiades.stoa.org/places/122702818/sepulta-gallae-placidiae,122702818,Sepulcrum Gallae Placidiae,Sepulcrum Gallae Placidiae,,,Gallae,POINT (12.197107 44.42092),
https://pleiades.stoa.org/places/122702818/sepulta-gallae-placidiae,122702818,Sepulcrum Gallae Placidiae,Sepulcrum Gallae Placidiae,,,Gallae,POINT (12.1970508 44.4209852),
https://pleiades.stoa.org/places/157934/taurois,157934,,Taurois,,,Tauro,POINT (5.803273 43.074395),
https://pleiades.stoa.org/places/157934/tauroention,157934,Ταυροέντιον,Tauroention,,,Tauro,POINT (5.803273 43.074395),
https://pleiades.stoa.org/places/157806/alpes-maritimae,157806,,Alpes Maritimae,,,Alpes,,"POLYGON ((6 44, 6.5 44, 6.5 44.5, 6 44.5, 6 44))"
https://pleiades.stoa.org/places/157836/col-forum-iulii,157836,,Col. Forum Iulii,,,Forum,POINT (6.735158 43.432449),
https://pleiades.stoa.org/places/157836/col-forum-iulii,157836,,Col. Forum Iulii,,,Forum,POINT (6.736911 43.43321),
https://pleiades.stoa.org/places/157836/forum-iuli-octavanorum-colonia,157836,Forum Iuli Octavanorum colonia,Forum Iuli Octavanorum colonia,,,Forum,POINT (6.735158 43.432449),
https://pleiades.stoa.org/places/157836/forum-iuli-octavanorum-colonia,157836,Forum Iuli Octavanorum colonia,Forum Iuli Octavanorum colonia,,,Forum,POINT (6.736911 43.43321),
https://pleiades.stoa.org/places/157854/forum-voconii,157854,,Forum Voconii,,,Forum,POINT (6.384516 43.405374),
https://pleiades.stoa.org/places/15619004/auserer-westtaurus,15619004,,Äußerer Westtaurus,Exterior West Taurus,,Taurus,,"POLYGON ((30 37, 30.5 37, 30.5 37.5, 30 37.5, 30 37))"
https://pleiades.stoa.org/places/151759/albaugousta,151759,,Albaugousta,,,Alba,,
https://pleiades.stoa.org/places/837/asia-minor,837,,Asia Minor,,,Asia,,
https://pleiades.stoa.org/places/897715/araxes,897715,,Araxes,,,Araxe,,
https://pleiades.stoa.org/places/897733154/listercombe-bottom-roman-villa,897733154,Listercombe Bottom Roman villa,Listercombe Bottom Roman villa,,,Roma,POINT (-1.899417 51.8043988),
https://pleiades.stoa.org/places/897699/achaiachala,897699,Achaiachala,Achaiachala,,,Achaia,POINT (42.3778367 34.1352594),
https://pleiades.stoa.org/places/897819/ossa,897819,,Ossa,,,Ossa,,
https://pleiades.stoa.org/places/897830/phrygia,897830,Phrygia,Phrygia,,,Phrygia,,
https://pleiades.stoa.org/places/89102/watercrook-roman-fort,89102,Watercrook Roman Fort,Watercrook Roman Fort,,,Roma,POINT (-2.7485995 54.30979),
https://pleiades.stoa.org/places/89142/castra-exploratorum,89142,,Castra Exploratorum,,,Castra,POINT (-2.945877 55.036649),
https://pleiades.stoa.org/places/89128/brocolitia-roman-fort,89128,Brocolitia Roman fort,Brocolitia Roman fort,,,Roma,POINT (-2.22258 55.03386),"POLYGON Z ((-2.222709 55.034293 0, -2.223023 55.03555 0, -2.221306 55.035701 0, -2.220955 55.034454 0, -2.222709 55.034293 0))"
https://pleiades.stoa.org/places/89128/brocolitia-roman-fort,89128,Brocolitia Roman fort,Brocolitia Roman fort,,,Roma,POINT (-2.22196 55.03493),"POLYGON Z ((-2.222709 55.034293 0, -2.223023 55.03555 0, -2.221306 55.035701 0, -2.220955 55.034454 0, -2.222709 55.034293 0))"
https://pleiades.stoa.org/places/89144/chesters,89144,Chesters Roman fort,Chesters,,,Roma,POINT (-2.139952 55.025811),"POLYGON Z ((-2.141103 55.025441 0, -2.140049 55.026895 0, -2.138174 55.026448 0, -2.139217 55.024981 0, -2.141103 55.025441 0))"
https://pleiades.stoa.org/places/89125/beckfoot,89125,Beckfoot Roman Fort,Beckfoot Roman Fort,,,Roma,POINT (-3.418604 54.826122),
https://pleiades.stoa.org/places/894019/larisa,894019,,Larisa,,,Lari,POINT (43.3275 36.099167),
https://pleiades.stoa.org/places/894019/larisa,894019,,Larisa,,,Lari,POINT (43.3384 36.1022),
https://pleiades.stoa.org/places/89311/housesteads,89311,Housesteads Roman fort,Housesteads Roman fort,Housesteads,,Roma,POINT (-2.330279 55.013302),"POLYGON Z ((-2.331486 55.012648 0, -2.331883 55.013685 0, -2.32904 55.013988 0, -2.328662 55.013007 0, -2.331486 55.012648 0))"
https://pleiades.stoa.org/places/893945/libanai,893945,,Libanai,,,Liba,POINT (43.2611 35.4558),
https://pleiades.stoa.org/places/893945/liba,893945,,Liba,,,Liba,POINT (43.2611 35.4558),
https://pleiades.stoa.org/places/893936/tyros,893936,,Tyros,,,Tyro,POINT (41.9794 34.4678),
https://pleiades.stoa.org/places/89243/hardknott,89243,Hardknott Roman Fort,Hardknott Roman Fort,,,Roma,POINT (-3.205334 54.402673),"POLYGON Z ((-3.205342 54.403416 0, -3.2066 54.402725 0, -3.205428 54.401978 0, -3.204153 54.402668 0, -3.205342 54.403416 0))"
https://pleiades.stoa.org/places/895280110/roman-theater-at-suessa-aurunca,895280110,Roman theater at Suessa Aurunca,Roman theater at Suessa Aurunca,,,Roma,POINT (13.9299784 41.2346155),
https://pleiades.stoa.org/places/805065997/agalma-athenas-chalkoun,805065997,ἄγαλμα Ἀθηνᾶς χαλκοῦν,ágalma Athenâs chalkoûn,agalma Athenas khalkoun,,Athenas,POINT (23.725665 37.9718171),
https://pleiades.stoa.org/places/876603/castra-maurorum,876603,,Castra Maurorum,,,Castra,,
https://pleiades.stoa.org/places/876562/alexandria,876562,Alexandria,Alexandria,,,Alexandria,,
https://pleiades.stoa.org/places/876568/arabessa,876568,,Arabessa,,,Arabes,,
https://pleiades.stoa.org/places/874799955/hima-cultural-area,874799955,Ḥimā Cultural Area ,Hima Cultural Area,,,Area,POINT (44.451667 18.248611),
https://pleiades.stoa.org/places/874699/col-aurelia-septimia-singara,874699,,Col. Aurelia Septimia Singara,Colonia Aurelia Septimia Singara,Aurelia Septimia Colonia Singara,Colonia,POINT (41.8644 36.3236),
https://pleiades.stoa.org/places/874699/col-aurelia-septimia-singara,874699,,Col. Aurelia Septimia Singara,Colonia Aurelia Septimia Singara,Aurelia Septimia Colonia Singara,Colonia,POINT (41.859566 36.321337),
https://pleiades.stoa.org/places/874699/Colonia-Aur-Sept-S,874699,,Colonia Aur. Sept. S.,Colonia Aurelia Septimia Singara,Aurelia Septimia Colonia Singara,Colonia,POINT (41.8644 36.3236),
https://pleiades.stoa.org/places/874699/Colonia-Aur-Sept-S,874699,,Colonia Aur. Sept. S.,Colonia Aurelia Septimia Singara,Aurelia Septimia Colonia Singara,Colonia,POINT (41.859566 36.321337),
https://pleiades.stoa.org/places/874665/romaion-agros,874665,,Romaion Agros,,,Roma,,
https://pleiades.stoa.org/places/874414/castra-maurorum,874414,,Castra Maurorum,,,Castra,,
https://pleiades.stoa.org/places/874336/araxenon-pedion,874336,,Araxenon Pedion,,,Araxe,,
https://pleiades.stoa.org/places/874341/alexandriana,874341,,Alexandriana,,,Alexandria,,
https://pleiades.stoa.org/places/860810/iasonia-akropolis,860810,,Iasonia Akropolis,,,Iasonia,,
https://pleiades.stoa.org/places/863766/Caucasus-M,863766,Caucasus,Caucasus M.,,,Caucasus,,"POLYGON ((43 42, 44 42, 44 43, 43 43, 43 42))"
https://pleiades.stoa.org/places/863731/albania,863731,,Albania,,,Alba,,
https://pleiades.stoa.org/places/863733/albanoi,863733,Ἀλβανοὶ,Albanoi,,,Alba,,
https://pleiades.stoa.org/places/863734/albanum-mare,863734,,Albanum Mare,,,Alba,,"POLYGON ((49 41, 50 41, 50 42, 49 42, 49 41))"
https://pleiades.stoa.org/places/863735/albanos,863735,,Albanos,,,Alba,,
https://pleiades.stoa.org/places/863825/albaniai-pylai,863825,,Albaniai Pylai,,,Alba,,"POLYGON ((48 42, 49 42, 49 43, 48 43, 48 42))"
https://pleiades.stoa.org/places/863824/caucasiae-portae,863824,Portae Caucasiae,Caucasiae Portae,Portae Caucasiae,,Caucasia,POINT (44.6225 42.744722),
https://pleiades.stoa.org/places/862813573/roman-temple-of-evora,862813573,Roman Temple of Évora,Roman Temple of Evora,,,Roma,POINT (-7.9074749 38.5726955),
https://pleiades.stoa.org/places/862813573/templo-romano-evora,862813573,Templo Romano Évora,Templo Romano Evora,,,Roma,POINT (-7.9074749 38.5726955),
https://pleiades.stoa.org/places/865992/albana,865992,,Albana,,,Alba,,
https://pleiades.stoa.org/places/814891878/aemilia,814891878,,Aemilia,,,Aemilia,,
https://pleiades.stoa.org/places/889907634/teatro-romano-di-spoleto,889907634,,Teatro Romano di Spoleto,,,Roma,,
https://pleiades.stoa.org/places/889101791/vicus-iugarius,889101791,"Vicus Iugarius, uicus Iugarius",Vicus Iugarius,,,Vicus,POINT (12.4852084 41.8914913),
https://pleiades.stoa.org/places/889232641/gittisham-roman-fort,889232641,Gittisham Roman fort,Gittisham Roman fort,,,Roma,POINT (-3.2321806 50.7869878),
https://pleiades.stoa.org/places/888638002/roman-palace,888638002,Roman palace,Roman palace,,,Roma,,"POLYGON ((40.729279350840265 34.75113184354196, 40.72929652495983 34.75116428525135, 40.72916010567323 34.75121060278677, 40.72921855073096 34.75133043057812, 40.729179597253314 34.75134305535291, 40.72917896994932 34.75134441724994, 40.729179791104826 34.751347111561486, 40.72918287644511 34.751348330527776, 40.729212359512715 34.7513399513485, 40.729212384937874 34.75134122721582, 40.72921354966893 34.75134242256907, 40.729222683312315 34.75136022717216, 40.72919066625063 34.751370769675084, 40.72919183395938 34.75137436105583, 40.72919536382401 34.75137593450465, 40.72923299077929 34.751364440872315, 40.7292726936804 34.75144340659959, 40.72914619675398 34.75148126384986, 40.729146064520364 34.75149064643977, 40.72914634861051 34.751499030925956, 40.72919412114477 34.75159937545202, 40.72919792216286 34.75160347062543, 40.72920252574745 34.75160412683185, 40.72923729807352 34.75159461302429, 40.729242527082434 34.75159381715942, 40.72924649772185 34.75159556474417, 40.72931246885445 34.75173010680183, 40.729313075076384 34.75173821611394, 40.7293084409997 34.75174658025956, 40.72921819826832 34.75182642552369, 40.72921370308562 34.751823106903565, 40.72911108990135 34.75191241830668, 40.72914842256022 34.75194183418999, 40.7291518622073 34.751939079361975, 40.729174988849785 34.75195805350645, 40.72917463456614 34.75196202730082, 40.72916692262027 34.75196953316561, 40.72916352433346 34.75197427178781, 40.729161685648606 34.75198043144489, 40.72916367055906 34.75199176834504, 40.72916798380282 34.75199946420943, 40.729176963914476 34.75200427059663, 40.729190286374156 34.75200508218855, 40.72919875312492 34.7520030143974, 40.72920471110674 34.75200060355203, 40.72921302855797 34.75199517135344, 40.729217304307085 34.75199844799054, 40.729222441216145 34.7519932336763, 40.729312627565854 34.75206266878957, 40.729439612273616 34.75194721405794, 40.729405270862614 34.75191450860538, 40.7294258785968 34.75189653683505, 40.73005559474101 34.751677606280964, 40.73001840239946 34.75160625398728, 40.729971000058995 34.751621299650786, 40.729950713612766 34.75163008543208, 40.72994079810005 34.75163360806218, 40.729938253289475 34.75162939587559, 40.72993163486465 34.751623672948554, 40.72992021729918 34.751619652195586, 40.729913233862014 34.75161922855087, 40.72990399220927 34.75162073241229, 40.729903879091616 34.751615309208276, 40.72990284789049 34.7516114676656, 40.729900387743086 34.751607515712514, 40.72989603012226 34.75160378680103, 40.72989018851515 34.75160108818293, 40.7298864966935 34.75160015638026, 40.72987728386501 34.75160024998489, 40.72986701795882 34.751603324146785, 40.72984849694764 34.75156658430563, 40.72977877632605 34.751590825242886, 40.729644567311475 34.75131938978452, 40.72966471630308 34.751277367528495, 40.72967511697817 34.75126694111252, 40.72967605947311 34.75124718189267, 40.729611890198775 34.7512444396102, 40.72964989536067 34.75123114913517, 40.72962500080692 34.75118138244643, 40.72954118044603 34.751207866266455, 40.729483417333135 34.751102708539065, 40.729498851114094 34.751093193422406, 40.72950093448164 34.7510736614375, 40.729392997794726 34.75106387948547, 40.72934601693634 34.75114572985404, 40.729333701780625 34.751115158992945, 40.729279350840265 34.75113184354196), (40.72961001817949 34.751245094258785, 40.72960934137857 34.751284860830694, 40.72958358506366 34.751289475028116, 40.729568708238396 34.75125954042118, 40.72961001817949 34.751245094258785))"
https://pleiades.stoa.org/places/884118/araxes,884118,,Araxes,,,Araxe,,
https://pleiades.stoa.org/places/882674770/roman-baths-at-calle-reyes-huertas,882674770,Roman baths at calle Reyes Huertas,Roman baths at calle Reyes Huertas,,,Roma,,
https://pleiades.stoa.org/places/848623/dusae-ad-olympum,848623,,Dusae ad Olympum,,,Olympum,,
https://pleiades.stoa.org/places/844869/assyria,844869,,Assyria,,,Assyria,,
https://pleiades.stoa.org/places/844886/carus-vicus,844886,,Carus Vicus,,,Vicus,POINT (32.155599 40.493341),
https://pleiades.stoa.org/places/844886/carus-vicus,844886,,Carus Vicus,,,Vicus,POINT (32.252751 40.471527),
https://pleiades.stoa.org/places/845004/Syrias-Pr,845004,,Syrias Pr.,,,Syrias,,
https://pleiades.stoa.org/places/83747513/podere-anna-roman-villa,83747513,Podere Anna Roman villa,Podere Anna Roman villa,,,Roma,,
https://pleiades.stoa.org/places/827492392/arco-di-traiano-ancona,827492392,Arco di Traiano (Ancona),Arco di Traiano (Ancona),,,Ancona,,
https://pleiades.stoa.org/places/826967496/anfiteatro-romano-lecce,826967496,Anfiteatro Romano Lecce,Anfiteatro Romano Lecce,,,Roma,POINT (18.1724077 40.3527563),
https://pleiades.stoa.org/places/828238/achaia-kome,828238,,Achaia Kome,,,Achaia,,
https://pleiades.stoa.org/places/823499277/billingsgate-roman-house-and-baths,823499277,Billingsgate Roman House and Baths,Billingsgate Roman House and Baths,,,Roma,POINT (-0.0830941 51.5092642),
https://pleiades.stoa.org/places/825398/tanais,825398,,Tanais,,,Tanais,POINT (40.7291755 47.5437096),
https://pleiades.stoa.org/places/825345/palaia-achaia,825345,,Palaia Achaia,,,Achaia,POINT (39.063264 44.092516),
https://pleiades.stoa.org/places/825397/tanais,825397,Τάναϊς,Tanais,,,Tanais,POINT (39.33617 47.268438),
https://pleiades.stoa.org/places/825220/achaia,825220,,Achaia,,,Achaia,,"POLYGON ((39 44, 40 44, 40 45, 39 45, 39 44))"
https://pleiades.stoa.org/places/857687/argoda,857687,,Argoda,,,Argo,,
https://pleiades.stoa.org/places/857321/Colonia-Iul-Fel-S,857321,,Colonia Iul. Fel. S.,Colonia Iulia Felix Sinope,Colonia Julia Felix Sinope,Colonia,POINT (35.143037 42.025776),
https://pleiades.stoa.org/places/854370382/ashtead-roman-villa,854370382,Ashtead Roman villa,Ashtead Roman villa,,,Roma,POINT (-0.3112709 51.3285902),
https://pleiades.stoa.org/places/855441499/castra-misenatium,855441499,Castra Misenatium,Castra Misenatium,,,Castra,,
https://pleiades.stoa.org/places/496316189/greta-bridge-roman-fort-and-vicus,496316189,Greta Bridge Roman Fort and Vicus,Greta Bridge Roman Fort and Vicus,,,Vicus,,"POLYGON ((-1.872136 54.513717, -1.871299 54.51475, -1.869993 54.514379, -1.870827 54.513325, -1.872136 54.513717))"
https://pleiades.stoa.org/places/491701/colonia-iulia-augusta-cassandrensis,491701,Colonia Iulia Augusta Cassandrensis,Colonia Iulia Augusta Cassandrensis,,,Colonia,POINT (23.327812 40.193696),
https://pleiades.stoa.org/places/491647/arabessos,491647,Ἀραβησσός,Aravissos,Arabessos,,Arabes,POINT (22.298528 40.831778),
https://pleiades.stoa.org/places/491677/olympos,491677,Ὄλυμπος,Olympos,Ólympos,Olumpos,Olympo,POINT (22.358611 40.085556),
https://pleiades.stoa.org/places/491687/name.2014-06-25.5742802069,491687,,Colonia Iulia Augusta Pella,,,Colonia,POINT (22.518485 40.754555),
https://pleiades.stoa.org/places/491605/gortynia,491605,,Gortynia,,,Gortynia,POINT (22.514174 41.151379),
https://pleiades.stoa.org/places/491572/colonia-iulia-augusta-diensium,491572,Colonia Iulia Augusta Diensium,Colonia Iulia Augusta Diensium,,,Colonia,POINT (22.491299 40.177012),
https://pleiades.stoa.org/places/491527/argos,491527,,Argos,,,Argo,POINT (21.885071 41.581351),
https://pleiades.stoa.org/places/494600/ossa,494600,,Ossa,,,Ossa,,
https://pleiades.stoa.org/places/494563/graia,494563,,Graia,,,Graia,,
https://pleiades.stoa.org/places/40084/bomos-athenas,40084,,Bomos Athenas,,,Athenas,,
https://pleiades.stoa.org/places/40032/albana,40032,,Albana,,,Alba,,
https://pleiades.stoa.org/places/407809788/tecum,407809788,Tecum,Tecum,,,Tecum,,
https://pleiades.stoa.org/places/403180/argoos-limen,403180,,Argoos Limen,,,Argo,POINT (10.3281 42.816805),
https://pleiades.stoa.org/places/403180/argoos-limen,403180,,Argoos Limen,,,Argo,POINT (10.328097 42.816796),
https://pleiades.stoa.org/places/403180/limen-argoios,403180,λιμὴν Ἀργῷος,limḕn Argôios,limen Argoios,limen Argoos,Argo,POINT (10.3281 42.816805),
https://pleiades.stoa.org/places/403180/limen-argoios,403180,λιμὴν Ἀργῷος,limḕn Argôios,limen Argoios,limen Argoos,Argo,POINT (10.328097 42.816796),
https://pleiades.stoa.org/places/403235/luna,403235,,Luna,,,Luna,POINT (10.016856 44.064253),
https://pleiades.stoa.org/places/403253/colonia-obsequens-julia-pisana,403253,Colonia Obsequens Iulia Pisana,Colonia Obsequens Julia Pisana,,,Colonia,POINT (10.400106 43.719417),
https://pleiades.stoa.org/places/403285/umbro,403285,Vmbro,Umbro,,,Umbro,POINT (11.013056 42.658611),
https://pleiades.stoa.org/places/403285/umbro,403285,Vmbro,Umbro,,,Umbro,POINT (11.5041267 43.3746783),
https://pleiades.stoa.org/places/47606496/name.2018-03-24.6364384256,47606496,,Forum Augustum,,,Forum,,
https://pleiades.stoa.org/places/47606496/foro-di-augusto,47606496,Foro di Augusto,Foro di Augusto,,,Foro,,
https://pleiades.stoa.org/places/471947/forum-traiani,471947,,Forum Traiani,,,Forum,POINT (8.810955 39.995636),
https://pleiades.stoa.org/places/471964/castra-felicia,471964,,Castra Felicia,,,Castra,,
https://pleiades.stoa.org/places/473876126/roman-amphitheatre,473876126,Roman Amphitheatre,Roman Amphitheatre,,,Roma,POINT (15.278908 37.074161),
https://pleiades.stoa.org/places/472097/marianon,472097,,Marianon,,,Mariano,POINT (9.106545 41.403179),
https://pleiades.stoa.org/places/472098/marianon-akron,472098,,Marianon Akron,,,Mariano,POINT (9.0967 41.3916),
https://pleiades.stoa.org/places/466005/tauromenios,466005,,Tauromenios,,,Tauro,,
https://pleiades.stoa.org/places/466340541/roman-amphitheater-of-albano-laziale,466340541,Roman Amphitheater of Albano Laziale,Roman Amphitheater of Albano Laziale,,,Alba,,
https://pleiades.stoa.org/places/461352830/area-sacra-no-8,461352830,Area Sacra no. 8,Area Sacra no. 8,,,Area,,
https://pleiades.stoa.org/places/462077/Aetna-M,462077,,Aetna,,,Aetna,POINT (14.995 37.755),
https://pleiades.stoa.org/places/462077/Aetna-M,462077,,Aetna,,,Aetna,POINT (14.9958286 37.751113),
https://pleiades.stoa.org/places/462088/alba,462088,,Alba,,,Alba,,"POLYGON ((13 37.5, 13.5 37.5, 13.5 38, 13 38, 13 37.5))"
https://pleiades.stoa.org/places/462157/charybdis,462157,,Charybdis,,,Charybdis,POINT (15.660384 38.260268),
https://pleiades.stoa.org/places/462126/camerina,462126,Camerina,Camerina,,,Cameri,POINT (14.4474043 36.8721183),
https://pleiades.stoa.org/places/462130/name.2015-10-05.7939152556,462130,Καπύτιον,Capútion,Capution,Campition,Campi,POINT (14.47909 37.848971),
https://pleiades.stoa.org/places/462130/name.2015-10-05.7939152556,462130,Καπύτιον,Capútion,Capution,Campition,Campi,POINT (14.478172 37.847854),
https://pleiades.stoa.org/places/462109/balate-di-marianopoli,462109,Balate di Marianopoli,Balate di Marianopoli,,,Mariano,POINT (13.916735 37.598603),
https://pleiades.stoa.org/places/462109/balate-di-marianopoli,462109,Balate di Marianopoli,Balate di Marianopoli,,,Mariano,POINT (13.9176974 37.5927774),
https://pleiades.stoa.org/places/462435/name.2016-01-22.8604662131,462435,Villa Romana del Casale,Villa Romana del Casale,,,Romana,POINT (14.334722 37.364722),
https://pleiades.stoa.org/places/462492/name.2015-01-13.4002092627,462492,Trinacria,Trinacria,,,Trinacria,,
https://pleiades.stoa.org/places/462348/name.2018-07-18.2166850806,462348,Gibil Gabib,Gibil Gabib,,,Gabi,,
https://pleiades.stoa.org/places/462381/marianopoli,462381,Monte Castellazzo di Marianopoli,Monte Castellazzo di Marianopoli,,,Mariano,POINT (13.916729 37.598609),
https://pleiades.stoa.org/places/462381/marianopoli,462381,Monte Castellazzo di Marianopoli,Monte Castellazzo di Marianopoli,,,Mariano,POINT (13.9513017 37.6099048),
https://pleiades.stoa.org/places/462275/laestrygonii-campi,462275,,Laestrygonii Campi,,,Campi,,
https://pleiades.stoa.org/places/462237/heraclea-minoa,462237,,Heraclea Minoa,,,Minoa,,
https://pleiades.stoa.org/places/462237/eraclea-minoa,462237,Eraclea Minoa,Eraclea Minoa,,,Minoa,,
https://pleiades.stoa.org/places/462251/aetna,462251,,Aetna,,,Aetna,POINT (14.90091 37.567342),
https://pleiades.stoa.org/places/462506/tauromenium,462506,Tauromenium,Tauromenium,,,Tauro,POINT (15.292135 37.852469),
https://pleiades.stoa.org/places/462506/tauromenium,462506,Tauromenium,Tauromenium,,,Tauro,POINT (15.292111 37.852313),
https://pleiades.stoa.org/places/462506/tauromenion,462506,Ταυρομένιον,Tauroménion,,,Tauro,POINT (15.292135 37.852469),
https://pleiades.stoa.org/places/462506/tauromenion,462506,Ταυρομένιον,Tauroménion,,,Tauro,POINT (15.292111 37.852313),
https://pleiades.stoa.org/places/462506/name.2016-01-05.7339875054,462506,Ταυρομένιον,Tauromenion,,,Tauro,POINT (15.292135 37.852469),
https://pleiades.stoa.org/places/462506/name.2016-01-05.7339875054,462506,Ταυρομένιον,Tauromenion,,,Tauro,POINT (15.292111 37.852313),
https://pleiades.stoa.org/places/462511/area-archeologica-di-thapsos,462511,Area archeologica di Thapsos,Area archeologica di Thapsos,,,Area,POINT (15.240119 37.148823),
https://pleiades.stoa.org/places/462511/area-archeologica-di-thapsos,462511,Area archeologica di Thapsos,Area archeologica di Thapsos,,,Area,POINT (15.231061 37.157428),
https://pleiades.stoa.org/places/462507/tauros-akron,462507,,Tauros Akron,,,Tauro,POINT (15.2580231 37.242806),
